SessionID,TopicNumber,TopicProduct,TopicGoal,TaskType,Query,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick
924,6,factual,amorphous,known-subject,Swahili dishes,1,2,123.5902,0,2,0,0,57.78185,115.5637,2,3,8.0265,0,115.5637,0,0.93505553
925,43,intellectual,specific,interpretive,plan road trip,1,3,76.4923,0,6,0,0,11.4488,68.6928,3.5,6,7.7995,0,68.6928,0,0.898035489
926,50,intellectual,specific,interpretive,european economic crisis,1,3,9.2731,0,0,0,0,,0,,,9.2731,,9.2731,0,1
927,19,intellectual,amorphous,exploratory,five star hotel in pocono mountains region,1,7,4.2041,0,0,0,0,,0,,,4.2041,,4.2041,0,1
927,19,intellectual,amorphous,exploratory,five star hotel in pennsylvania,2,5,21.0131,0,0,0,0,,0,,,21.0131,,21.0131,0,1
927,19,intellectual,amorphous,exploratory,five star hotel in pennsylvania US,3,6,7.2404,0,0,0,0,,0,,,7.2404,,7.2404,0,1
928,2,factual,specific,known-item,Dulles airport,1,2,148.4037,0,1,0,0,82.2137,82.2137,,,66.19,0,82.2137,0,0.553986862
929,8,factual,specific,known-item,russian sub,1,2,5.583,0,0,0,0,,0,,,5.583,,5.583,0,1
929,8,factual,specific,known-item,russian sub sink,2,3,6.9732,0,0,0,0,,0,,,6.9732,,6.9732,0,1
930,3,intellectual,amorphous,exploratory,Masters degree in Business is worth getting a PhD in Business,1,11,11.6083,0,0,0,0,,0,,,11.6083,,11.6083,0,1
930,3,intellectual,amorphous,exploratory,Masters degree in Business  worth getting a PhD in Business,2,10,57.3614,0,0,0,0,,0,,,57.3614,,57.3614,0,1
930,3,intellectual,amorphous,exploratory,PhD in Business and MBA,3,5,17.6411,0,0,0,0,,0,,,17.6411,,17.6411,0,1
930,3,intellectual,amorphous,exploratory,PhD in Business,4,3,9.341,0,0,0,0,,0,,,9.341,,9.341,0,1
930,3,intellectual,amorphous,exploratory,PhD in Business benifits,5,4,12.8318,0,0,0,0,,0,,,12.8318,,12.8318,0,1
931,41,factual,amorphous,known-subject,how to start an IT firm,1,6,20.6772,0,0,0,0,,0,,,20.6772,,20.6772,0,1
931,41,factual,amorphous,known-subject,running an IT firm,2,4,22.3041,0,0,0,0,,0,,,22.3041,,22.3041,0,1
931,41,factual,amorphous,known-subject,IT company,3,2,42.4417,0,1,0,0,27.4028,27.4028,1,1,15.0389,0,27.4028,0,0.645657455
931,41,factual,amorphous,known-subject,IT start up,4,3,12.2704,10,0,0,0,,0,,,12.2704,,12.2704,0,1
931,41,factual,amorphous,known-subject,business advice,5,2,52.9855,1,0,0,0,,0,,,52.9855,,52.9855,0,1
932,9,factual,amorphous,known-subject,Government and Bollywood,1,3,23.0415,0,0,0,0,,0,,,23.0415,,23.0415,0,1
932,9,factual,amorphous,known-subject,Bollywood affect governement,2,3,8.9089,0,0,0,0,,0,,,8.9089,,8.9089,0,1
932,9,factual,amorphous,known-subject,Bollywood affecting  government,3,3,18.4272,0,0,0,0,,0,,,18.4272,,18.4272,0,1
932,9,factual,amorphous,known-subject,Bollywood and politics,4,3,123.98,0,4,0,0,28.080075,112.3203,6,9,11.6597,0,112.3203,0,0.905954993
932,9,factual,amorphous,known-subject,the growth of bollywood,5,4,82.3858,0,0,0,0,,0,,,82.3858,,82.3858,0,1
933,54,factual,specific,known-item,Connecticut Fire Academy,1,3,14.7598,0,0,0,0,,0,,,14.7598,,14.7598,0,1
934,32,intellectual,amorphous,exploratory,united states best cities to stay,1,6,32.9897,0,0,0,0,,0,,,32.9897,,32.9897,0,1
934,32,intellectual,amorphous,exploratory,united states best cities to visit,2,6,28.413,0,1,0,0,18.7286,18.7286,6,6,9.6844,0,18.7286,0,0.65915602
934,32,intellectual,amorphous,exploratory,united states possible destinations,3,4,26.0491,0,0,0,0,,0,,,26.0491,,26.0491,0,1
934,32,intellectual,amorphous,exploratory,united states vacation spot,4,4,30.1084,0,1,0,0,22.3771,22.3771,5,5,7.7313,0,22.3771,0,0.74321784
934,32,intellectual,amorphous,exploratory,united states vacation areas,5,4,21.8213,0,0,0,0,,0,,,21.8213,,21.8213,0,1
934,32,intellectual,amorphous,exploratory,united states hotels,6,3,22.1966,0,0,0,0,,0,,,22.1966,,22.1966,0,1
935,37,factual,specific,known-item,silicone roof coating,1,3,62,0,5,1,4,10,50,5.2,9,12,0.8,50,9,0.806451613
935,37,factual,specific,known-item,silicone roof,2,2,83,0,2,0,1,38.5,77,3.5,4,6,0.5,77,0,0.927710843
936,55,factual,specific,known-item,jp morgan chase data centers,1,5,27.1125,0,0,0,0,,0,,,27.1125,,27.1125,0,1
936,55,factual,specific,known-item,jp morgan chase data centers locations,2,6,33.9737,0,0,0,0,,0,,,33.9737,,33.9737,0,1
936,55,factual,specific,known-item,location jp morgan data center,3,5,35.9774,0,0,0,0,,0,,,35.9774,,35.9774,0,1
936,55,factual,specific,known-item,jp morgan largest data center location,4,6,31.9155,0,0,0,0,,0,,,31.9155,,31.9155,0,1
936,55,factual,specific,known-item,jp morgan data center compares to google,5,7,19.3061,0,0,0,0,,0,,,19.3061,,19.3061,0,1
937,33,factual,amorphous,known-subject,Glassblowing throughout the centuries science,1,5,23.5872,0,0,0,0,,0,,,23.5872,,23.5872,0,1
937,33,factual,amorphous,known-subject,Glassblowing throughout history science,2,4,25.5737,10,1,0,0,14.313,14.313,,8,11.2607,0,14.313,0,0.559676543
937,33,factual,amorphous,known-subject,The History of glassblowing science,3,5,16.4213,0,0,0,0,,0,,,16.4213,,16.4213,0,1
937,33,factual,amorphous,known-subject,The History of glassblowing centuries,4,5,32.4722,10,0,0,0,,0,,,32.4722,,32.4722,0,1
938,16,factual,amorphous,known-subject,best weight loss workouts,1,4,160.0634,0,5,0,0,30.28194,151.4097,5.4,9,8.6537,0,151.4097,0,0.945935798
939,37,factual,specific,known-item,silicone rook coating,1,3,17.3187,0,1,0,0,11.8884,11.8884,1,1,5.4303,0,11.8884,0,0.686448752
939,37,factual,specific,known-item,silicone roof coating,2,3,172.1035,0,0,0,0,,0,,,172.1035,,172.1035,0,1
939,37,factual,specific,known-item,materials for silicone roof coating,3,5,77.5337,0,0,0,0,,0,,,77.5337,,77.5337,0,1
940,38,factual,specific,known-item,bioinformatics degree SUNY,1,3,63.1604,0,1,0,0,56.1513,56.1513,1,1,7.0091,0,56.1513,0,0.889026985
940,38,factual,specific,known-item,scholarships  SUNY,2,2,57.4663,0,1,0,0,40.3933,40.3933,7,7,17.073,0,40.3933,0,0.702904137
940,38,factual,specific,known-item,internationsl scholarships  SUNY,3,3,5.3681,0,0,0,0,,0,,,5.3681,,5.3681,0,1
940,38,factual,specific,known-item,international scholarships  SUNY,4,3,68.2455,0,0,0,0,,0,,,68.2455,,68.2455,0,1
941,36,factual,amorphous,known-subject,Eurozone crisis solutions,1,3,24.6041,0,0,0,0,,0,,,24.6041,,24.6041,0,1
941,36,factual,amorphous,known-subject,what is being done about eurozone,2,6,10.5027,0,0,0,0,,0,,,10.5027,,10.5027,0,1
942,56,factual,amorphous,known-subject,Pocono Mountains,1,2,20.515,10,2,0,0,8.759,17.518,,4,2.997,0,17.518,0,0.853911772
942,56,factual,amorphous,known-subject,Pocono Mountains region,2,3,3.7619,0,1,0,0,12.8845,12.8845,1,1,-9.1226,0,12.8845,0,3.424998006
942,56,factual,amorphous,known-subject,Pocono Mountains parks,3,3,15.1792,0,0,0,0,,0,,,15.1792,,15.1792,0,1
942,56,factual,amorphous,known-subject,Pocono Mountains things to do,4,5,15.0026,0,1,1,1,4.3913,4.3913,6,6,10.6113,1,4.3913,6,0.292702598
942,56,factual,amorphous,known-subject,Pocono Mountains attractions,5,3,74.0623,0,2,0,2,31.71825,63.4365,5.5,6,10.6258,1,63.4365,0,0.856528895
943,42,intellectual,amorphous,exploratory,collagen vascular disease,1,3,91.2246,0,2,1,1,40.35195,80.7039,1.5,2,10.5207,0.5,80.7039,2,0.884672555
943,42,intellectual,amorphous,exploratory,collagen vascular symptoms,2,3,78.9627,0,1,0,1,22.4808,22.4808,10,10,56.4819,1,22.4808,0,0.284701511
944,23,factual,amorphous,known-subject,"Martin Bryant of Hobart, Australia",1,5,26.0298,0,0,0,0,,0,,,26.0298,,26.0298,0,1
944,23,factual,amorphous,known-subject,Port Arthur prison colony,2,4,22.2029,0,0,0,0,,0,,,22.2029,,22.2029,0,1
944,23,factual,amorphous,known-subject,Port Arthur Massacre,3,3,82.9553,0,3,1,3,24.72533333,74.176,4,6,8.7793,1,74.176,6,0.894168305
944,23,factual,amorphous,known-subject,Port Arthur Massacre effect,4,4,21.6166,0,0,0,0,,0,,,21.6166,,21.6166,0,1
944,23,factual,amorphous,known-subject,gun crime after Port Arthur Massacre,5,6,98.9759,0,0,0,0,,0,,,98.9759,,98.9759,0,1
944,23,factual,amorphous,known-subject,gun crime in Australia Port Arthur Massacre,6,7,34.6555,0,0,0,0,,0,,,34.6555,,34.6555,0,1
944,23,factual,amorphous,known-subject,information about gun homicides in Australia before and after Port Arthur Massacre,7,12,50.5359,0,1,0,0,28.7684,28.7684,9,9,21.7675,0,28.7684,0,0.569266601
944,23,factual,amorphous,known-subject,Port Arthur Massacr,8,3,6.6642,0,0,0,0,,0,,,6.6642,,6.6642,0,1
945,24,factual,specific,known-item,red bull laws,1,3,30.608,0,1,0,0,12.6512,12.6512,1,1,17.9568,0,12.6512,0,0.413329848
945,24,factual,specific,known-item,red bull  wiki,2,3,118.6638,0,0,0,0,,0,,,118.6638,,118.6638,0,1
946,1,factual,amorphous,known-subject,swahili recipes,1,2,67.1054,0,2,0,0,31.57025,63.1405,1.5,2,3.9649,0,63.1405,0,0.940915336
946,1,factual,amorphous,known-subject,swahili dishes,2,2,35.328,0,0,0,0,,0,,,35.328,,35.328,0,1
947,28,intellectual,specific,interpretive,designer dogs,1,2,20.8416,0,0,0,0,,0,,,20.8416,,20.8416,0,1
947,28,intellectual,specific,interpretive,crossbreeding dogs,2,2,66.6508,0,1,0,0,26.9641,26.9641,1,1,39.6867,0,26.9641,0,0.404557785
948,45,intellectual,amorphous,exploratory,space exploration spending,1,3,42.6019,0,0,0,0,,0,,,42.6019,,42.6019,0,1
948,45,intellectual,amorphous,exploratory,reduce spending on space exploration,2,5,27.309,0,0,0,0,,0,,,27.309,,27.309,0,1
948,45,intellectual,amorphous,exploratory,"""space exploration"" costs",3,3,20.5337,0,0,0,0,,0,,,20.5337,,20.5337,0,1
948,45,intellectual,amorphous,exploratory,"""space exploration expenses""",4,3,33.8204,0,0,0,0,,0,,,33.8204,,33.8204,0,1
949,44,intellectual,specific,interpretive,internet phone service,1,3,16.1917,0,1,0,1,11.1745,11.1745,2,2,5.0172,1,11.1745,0,0.69013754
949,44,intellectual,specific,interpretive,internet phone service providers,2,4,98.4753,0,1,0,1,75.7798,75.7798,5,5,22.6955,1,75.7798,0,0.76953104
950,15,factual,specific,known-item,best internet phone servies,1,4,43.9664,0,1,0,1,15.6392,15.6392,6,6,28.3272,1,15.6392,0,0.355707995
950,15,factual,specific,known-item,best internet phone service,2,4,7.4587,0,3,1,3,-2.033466667,-6.1004,7,10,13.5591,1,-6.1004,10,-0.817890517
950,15,factual,specific,known-item,best internet phone service reviews,3,5,48.1548,0,0,0,0,,0,,,48.1548,,48.1548,0,1
951,31,factual,specific,known-item,Churchill Downs racing schedule,1,4,55.7057,0,1,0,1,49.5267,49.5267,1,1,6.179,1,49.5267,0,0.889077778
951,31,factual,specific,known-item,Churchill Downs wikipedia,2,3,52.132,0,0,0,0,,0,,,52.132,,52.132,0,1
951,31,factual,specific,known-item,Churchill Downs breeders cup,3,4,43.6954,0,1,1,1,32.0348,32.0348,2,2,11.6606,1,32.0348,2,0.733138957
952,22,intellectual,specific,interpretive,gun control and violence,1,4,86.1615,0,2,0,1,33.7318,67.4636,3,4,18.6979,0.5,67.4636,0,0.782990083
952,22,intellectual,specific,interpretive,gun control correlation violence,2,4,68.2994,0,4,0,0,15.024325,60.0973,6.5,9,8.2021,0,60.0973,0,0.879909633
953,3,intellectual,amorphous,exploratory,Worth getting a PHD in business,1,6,41.1066,0,0,0,0,,0,,,41.1066,,41.1066,0,1
953,3,intellectual,amorphous,exploratory,Is a masters degree in business enough,2,7,34.0019,0,0,0,0,,0,,,34.0019,,34.0019,0,1
953,3,intellectual,amorphous,exploratory,PHD in business benefits,3,4,66.2787,0,0,0,0,,0,,,66.2787,,66.2787,0,1
953,3,intellectual,amorphous,exploratory,Going beyond MBA in business,4,5,61.3992,0,1,0,0,53.2239,53.2239,1,1,8.1753,0,53.2239,0,0.866850057
953,3,intellectual,amorphous,exploratory,Benefits advanced education in business,5,5,41.3309,20,0,0,0,,0,,,41.3309,,41.3309,0,1
954,38,factual,specific,known-item,suny,1,1,77.0575,0,1,0,0,70.2023,70.2023,2,2,6.8552,0,70.2023,0,0.911037861
954,38,factual,specific,known-item,suny bioinformatics degree,2,3,24.9059,0,0,0,0,,0,,,24.9059,,24.9059,0,1
955,20,intellectual,amorphous,exploratory,fix roof to cool house,1,5,93.2454,0,2,0,0,21.28455,42.5691,2.5,3,50.6763,0,42.5691,0,0.456527614
955,20,intellectual,amorphous,exploratory,energy efficient roof,2,3,26.032,0,0,0,0,,0,,,26.032,,26.032,0,1
955,20,intellectual,amorphous,exploratory,save energy roof,3,3,69.3015,0,1,0,0,43.6748,43.6748,1,1,25.6267,0,43.6748,0,0.630214353
956,38,factual,specific,known-item,suny albany hospital,1,3,26.8864,0,0,0,0,,0,,,26.8864,,26.8864,0,1
957,36,factual,amorphous,known-subject,response to economic crisis in Europe,1,6,42.9351,0,0,0,0,,0,,,42.9351,,42.9351,0,1
958,50,intellectual,specific,interpretive,eurozone crisis,1,2,86.3977,0,6,2,2,13.68403333,82.1042,3.5,6,4.2935,0.333333333,82.1042,6,0.95030539
958,50,intellectual,specific,interpretive,eurozone debt,2,2,8.9489,0,0,0,0,,0,,,8.9489,,8.9489,0,1
959,6,factual,amorphous,known-subject,Traditional Swahili dishes,1,3,18.75,0,0,0,0,,0,,,18.75,,18.75,0,1
959,6,factual,amorphous,known-subject,Traditional Swahili food dishes,2,4,18.5956,0,0,0,0,,0,,,18.5956,,18.5956,0,1
959,6,factual,amorphous,known-subject,Swahili food,3,2,9.5916,0,0,0,0,,0,,,9.5916,,9.5916,0,1
960,36,factual,amorphous,known-subject,actions taken resolve eurozone crisis,1,5,52.8826,0,2,0,0,21.50265,43.0053,2.5,3,9.8773,0,43.0053,0,0.813222118
961,16,factual,amorphous,known-subject,fitness and weight loss,1,4,43.8959,0,0,0,0,,0,,,43.8959,,43.8959,0,1
961,16,factual,amorphous,known-subject,weight loss possibilities,2,3,90.8194,0,0,0,0,,0,,,90.8194,,90.8194,0,1
962,40,factual,amorphous,known-subject,developmental milestones infants in asia,1,5,113.0548,0,1,0,0,17.3037,17.3037,1,1,95.7511,0,17.3037,0,0.153055863
963,49,factual,specific,known-item,how do turbines work,1,4,7.9708,0,0,0,0,,0,,,7.9708,,7.9708,0,1
963,49,factual,specific,known-item,how do water turbines work,2,5,47.0345,0,1,0,0,39.8998,39.8998,8,8,7.1347,0,39.8998,0,0.84830922
963,49,factual,specific,known-item,best type of water turbine,3,5,72.3434,0,0,0,0,,0,,,72.3434,,72.3434,0,1
963,49,factual,specific,known-item,water turbine environmental impact,4,4,12.4004,0,0,0,0,,0,,,12.4004,,12.4004,0,1
963,49,factual,specific,known-item,turbine environmental impact,5,3,14.0509,0,0,0,0,,0,,,14.0509,,14.0509,0,1
963,49,factual,specific,known-item,turbine clean power,6,3,88.3577,0,1,0,0,67.371,67.371,1,1,20.9867,0,67.371,0,0.762480237
963,49,factual,specific,known-item,hydroelectric power Newtons laws,7,4,68.4604,0,1,1,1,65.4558,65.4558,2,2,3.0046,1,65.4558,2,0.956111854
964,20,intellectual,amorphous,exploratory,how to protect roof from sun exposure,1,7,63.5989,0,1,0,0,24.6147,24.6147,2,2,38.9842,0,24.6147,0,0.387030279
964,20,intellectual,amorphous,exploratory,roof sun exposure,2,3,19.7418,0,0,0,0,,0,,,19.7418,,19.7418,0,1
965,7,intellectual,amorphous,exploratory,Kursk sinking and Russian politics,1,5,63.9894,0,1,0,1,35.8018,35.8018,9,9,28.1876,1,35.8018,0,0.559495791
965,7,intellectual,amorphous,exploratory,why did Kursk sink?,2,4,63.5404,0,1,0,1,55.4538,55.4538,4,4,8.0866,1,55.4538,0,0.872732938
966,48,factual,amorphous,known-subject,best way to evaluate employees,1,5,60.0348,0,1,0,0,54.9777,54.9777,1,1,5.0571,0,54.9777,0,0.915763857
966,48,factual,amorphous,known-subject,how to perform employee evaluations,2,5,54.9635,0,0,0,0,,0,,,54.9635,,54.9635,0,1
967,22,intellectual,specific,interpretive,gun control,1,2,75.7405,0,2,0,0,35.4552,70.9104,1.5,2,4.8301,0,70.9104,0,0.936228306
967,22,intellectual,specific,interpretive,gun control and violence,2,4,65.8671,0,1,1,1,47.9461,47.9461,8,8,17.921,1,47.9461,8,0.72792183
968,57,intellectual,amorphous,exploratory,Miss Universe India controversy,1,4,23.9675,0,0,0,0,,0,,,23.9675,,23.9675,0,1
968,57,intellectual,amorphous,exploratory,Miss Universe India,2,3,20.9451,0,0,0,0,,0,,,20.9451,,20.9451,0,1
968,57,intellectual,amorphous,exploratory,Miss Universe lara dutta,3,4,34.2974,0,0,0,0,,0,,,34.2974,,34.2974,0,1
968,57,intellectual,amorphous,exploratory,Miss Universe lara dutta india government,4,6,23.7005,0,0,0,0,,0,,,23.7005,,23.7005,0,1
969,49,factual,specific,known-item,water turnbines,1,2,13.4665,0,0,0,0,,0,,,13.4665,,13.4665,0,1
969,49,factual,specific,known-item,"""water turnbines""",2,2,8.3603,0,0,0,0,,0,,,8.3603,,8.3603,0,1
969,49,factual,specific,known-item,"""water turbines""",3,2,14.4416,0,0,0,0,,0,,,14.4416,,14.4416,0,1
969,49,factual,specific,known-item,water turbine,4,2,6.3952,0,1,0,0,27.2379,27.2379,,,-20.8427,0,27.2379,0,4.259116212
969,49,factual,specific,known-item,Hydro Turbine,5,2,34.9324,0,2,0,0,17.9842,35.9684,3,4,-1.036,0,35.9684,0,1.029657281
969,49,factual,specific,known-item,different types of water Turbines,6,5,27.0775,0,0,0,0,,0,,,27.0775,,27.0775,0,1
970,37,factual,specific,known-item,silicone roof coating,1,3,62.0406,0,3,0,3,19.3811,58.1433,3.666666667,8,3.8973,1,58.1433,0,0.937181459
971,13,factual,amorphous,known-subject,world cup 1998 france,1,4,17.2401,0,0,0,0,,0,,,17.2401,,17.2401,0,1
971,13,factual,amorphous,known-subject,world cup 1998 france stock market,2,6,55.3535,0,1,0,1,35.7827,35.7827,7,7,19.5708,1,35.7827,0,0.646439701
971,13,factual,amorphous,known-subject,world cup 1998 french people reactions,3,6,11.3228,0,0,0,0,,0,,,11.3228,,11.3228,0,1
971,13,factual,amorphous,known-subject,world cup 1998 french public reactions,4,6,4.4193,0,0,0,0,,0,,,4.4193,,4.4193,0,1
971,13,factual,amorphous,known-subject,world cup 1998 france public reactions,5,6,14.2642,0,0,0,0,,0,,,14.2642,,14.2642,0,1
972,47,factual,specific,known-item,Swahili cuisine,1,2,19.8058,0,0,0,0,,0,,,19.8058,,19.8058,0,1
972,47,factual,specific,known-item,Swahili recipes,2,2,34.4836,0,1,0,0,32.0722,32.0722,1,1,2.4114,0,32.0722,0,0.930071106
972,47,factual,specific,known-item,Swahili food,3,2,40.8731,0,1,0,0,27.5905,27.5905,2,2,13.2826,0,27.5905,0,0.675028319
972,47,factual,specific,known-item,Swahili dish recipes,4,3,7.0683,0,0,0,0,,0,,,7.0683,,7.0683,0,1
972,47,factual,specific,known-item,Swahili herbs,5,2,102.7353,0,1,0,0,100.8333,100.8333,1,1,1.902,0,100.8333,0,0.981486402
973,18,intellectual,amorphous,exploratory,what is the newest information on understanding pesudocyesis,1,8,25.3099,0,0,0,0,,0,,,25.3099,,25.3099,0,1
973,18,intellectual,amorphous,exploratory,understanding pseudocyesis,2,2,60.801,0,1,0,1,53.4521,53.4521,1,1,7.3489,1,53.4521,0,0.879131922
973,18,intellectual,amorphous,exploratory,causes of pseudocyesis,3,3,66.0678,0,2,1,1,14.1986,28.3972,2,3,37.6706,0.5,28.3972,3,0.429819065
973,18,intellectual,amorphous,exploratory,current causes of pseudocyesis,4,4,34.0002,0,0,0,0,,0,,,34.0002,,34.0002,0,1
973,18,intellectual,amorphous,exploratory,pseudocyesis today,5,2,18.5467,10,0,0,0,,0,,,18.5467,,18.5467,0,1
973,18,intellectual,amorphous,exploratory,new developments in pseudocyesis,6,4,13.1675,0,0,0,0,,0,,,13.1675,,13.1675,0,1
974,35,intellectual,specific,interpretive,merck lobbying,1,2,169.8109,0,1,0,1,155.4673,155.4673,2,2,14.3436,1,155.4673,0,0.915531924
974,35,intellectual,specific,interpretive,merck lobbying affecting policy,2,4,13.6963,0,0,0,0,,0,,,13.6963,,13.6963,0,1
975,9,factual,amorphous,known-subject,bollywood growth in india,1,4,59.108,0,1,0,0,23.8235,23.8235,9,9,35.2845,0,23.8235,0,0.403050349
975,9,factual,amorphous,known-subject,bollywood government support,2,3,24.2306,0,0,0,0,,0,,,24.2306,,24.2306,0,1
976,25,intellectual,specific,interpretive,buy it for life dehumidifier,1,5,117.9099,0,2,0,1,24.372,48.744,4.5,8,69.1659,0.5,48.744,0,0.413400401
977,5,factual,amorphous,known-subject,life after face transplant,1,4,141.8791,0,3,2,2,46.36413333,139.0924,4.333333333,7,2.7867,0.666666667,139.0924,5,0.980358629
978,60,intellectual,specific,interpretive,Charities in africa,1,3,29.0925,0,0,0,0,,0,,,29.0925,,29.0925,0,1
978,60,intellectual,specific,interpretive,HIV or malaria Charities in africa,2,6,10.5422,0,0,0,0,,0,,,10.5422,,10.5422,0,1
979,11,intellectual,specific,interpretive,babies developmental milestones,1,3,15.4943,0,0,0,0,,0,,,15.4943,,15.4943,0,1
979,11,intellectual,specific,interpretive,babies developmental milestones cluture,2,4,16.9964,10,0,0,0,,0,,,16.9964,,16.9964,0,1
979,11,intellectual,specific,interpretive,babies developmental milestones cluture difference,3,5,14.2145,0,0,0,0,,0,,,14.2145,,14.2145,0,1
979,11,intellectual,specific,interpretive,babies developmental milestones culture difference,4,5,52.5283,20,2,0,0,11.31555,22.6311,,7,29.8972,0,22.6311,0,0.43083633
980,13,factual,amorphous,known-subject,French World Cup,1,3,11.0543,0,0,0,0,,0,,,11.0543,,11.0543,0,1
980,13,factual,amorphous,known-subject,French World Cup 1998,2,4,25.0961,0,0,0,0,,0,,,25.0961,,25.0961,0,1
980,13,factual,amorphous,known-subject,world cup effect french stock market,3,6,25.033,0,0,0,0,,0,,,25.033,,25.033,0,1
980,13,factual,amorphous,known-subject,world cup 1998 stock market france,4,6,26.1663,10,0,0,0,,0,,,26.1663,,26.1663,0,1
980,13,factual,amorphous,known-subject,France won its first (and only) World Cup in 1998.,5,10,37.5244,0,0,0,0,,0,,,37.5244,,37.5244,0,1
981,60,intellectual,specific,interpretive,HIV/AIDS charities in africa,1,4,31.3045,0,0,0,0,,0,,,31.3045,,31.3045,0,1
982,8,factual,specific,known-item,Kursk sub,1,2,25.2649,0,0,0,0,,0,,,25.2649,,25.2649,0,1
